t,H-Concentration,OH-Concentration,O2-Concentration,HO2-Concentration,C-Concentration,CH-Concentration,CH3-Concentration,C3H7-Concentration,H-Reaction_rate,OH-Reaction_rate,O2-Reaction_rate,HO2-Reaction_rate,C-Reaction_rate,CH-Reaction_rate,CH3-Reaction_rate,C3H7-Reaction_rate,T
1.2619999999999652e-13,1.437173217082338,0.4498737053750719,0.01245694134642558,2.2626062059660375,1.402039975025893,0.6776998472376359,0.03805991443072404,1.2940667544352495,-2192776150917.856,-1961072638980.9631,-576780998209.1866,1557317317699.6682,-3741029977620.726,4262632543812.5635,-673542625748.6892,50646686518.9508,1000.0
1.2629999999999652e-13,1.4369538859619317,0.4496776835979929,0.01239937835605176,2.262761779844951,1.401665847444716,0.6781260918326324,0.037992625614455475,1.2940718117027326,-2193842930844.3828,-1959364029699.384,-574476812565.737,1554158827415.4292,-3741523198644.625,4262261228208.0225,-672236539147.6372,50499503194.74673,1000.0
1.2639999999999651e-13,1.4367344484156035,0.44948183257178065,0.012342045413222535,2.2629170383008863,1.401291670917415,0.6785522989959579,0.03792546727046179,1.2940768542720555,-2194904552749.3684,-1957657652430.5046,-572179907715.8422,1551008733931.0945,-3742009020287.5063,4261884039324.595,-670933285483.9132,50352755482.27467,1000.0
1.264999999999965e-13,1.4365149049586166,0.4492861520733732,0.01228494179076531,2.2630719821725473,1.4009174461828466,0.6789784681412298,0.03785843911561556,1.29408188218677,-2195961031236.186,-1955953503287.8875,-569890269970.7112,1547867021614.6548,-3742487460384.3984,4261500992096.5693,-669632857788.1293,50206442025.31964,1000.0
1.265999999999965e-13,1.4362952561048024,0.4490906418800902,0.012228066762908711,2.2632266122970455,1.4005431739780552,0.6794045986835888,0.037791540867462316,1.2940868954902984,-2197012380870.924,-1954251578393.4905,-567607885628.7689,1544733674825.5142,-3742958536770.2646,4261112101463.61,-668335249110.3569,50060561472.337364,1000.0
1.266999999999965e-13,1.4360755023665641,0.4488953017696319,0.012171419605285104,2.263380929509898,1.4001688550382736,0.6798306900397015,0.03772477224421784,1.294091894225936,-2198058616182.4993,-1952551873877.6465,-565332740975.8752,1541608677914.6985,-3743422267279.8037,4260717382370.55,-667040452520.0442,49915112476.43292,1000.0
1.267999999999965e-13,1.4358556442548822,0.4487001315200779,0.012114999594933108,2.263534934645027,1.3997944900969215,0.6802567416277612,0.03765813296476546,1.2940968784368512,-2199099751662.7646,-1950854385879.035,-563064822285.5469,1538492015225.0645,-3743878669747.2417,4260316849767.1553,-665748461105.932,49770093695.33948,1000.0
1.2689999999999649e-13,1.4356356822793181,0.44850513090988653,0.012058806010300105,2.263688628534756,1.3994200798856045,0.68068275286749,0.03759162274865337,1.2941018481660844,-2200135801766.625,-1949159110544.6636,-560804115819.1796,1535383671091.5112,-3744327762006.1323,4259910518607.913,-664459267975.9719,49625503791.39715,1000.0
1.2699999999999648e-13,1.4354156169480201,0.44831029971789316,0.012002838131244748,2.2638420120098077,1.3990456251341123,0.6811087231801409,0.03752524131609191,1.294106803456552,-2201166780912.1445,-1947466044029.8408,-558550607826.2717,1532283629841.1921,-3744769561889.1514,4259498403851.799,-663172866257.2427,49481341431.53192,1000.0
1.2709999999999647e-13,1.4351954487677268,0.44811563772330965,0.01194709523903949,2.263995085899305,1.3986711265704188,0.6815346519884992,0.03745898838795091,1.2941117443510441,-2202192703480.662,-1945775182498.1533,-556304284544.6503,1529191875793.727,-3745204087227.887,4259080520462.052,-661889249095.869,49337605287.23475,1000.0
1.2719999999999647e-13,1.4349751782437716,0.44792114470572314,0.011891576616373079,2.2641478510307644,1.3982965849206799,0.6819605387168838,0.03739286368575697,1.294116670892227,-2203213583816.8926,-1944086522121.444,-554065132200.6959,1526108393261.418,-3745631355852.633,4258656883405.9487,-660608409656.9381,49194294034.5406,1000.0
1.2729999999999646e-13,1.4347548058800887,0.4477268204450949,0.011836281547353087,2.2643003082300988,1.397922000909233,0.6823863827911498,0.03732686693169075,1.2941215831226425,-2204229436229.0527,-1942400059079.786,-551833137009.5713,1523033166549.4644,-3746051385592.18,4258227507654.575,-659330341124.4186,49051406354.00779,1000.0
1.2739999999999646e-13,1.4345343321792168,0.4475326647217594,0.01178120931750841,2.2644524583216112,1.3975473752585963,0.6828121836386898,0.037260997848584304,1.2941264810847104,-2205240274988.96,-1940715789561.461,-549608285175.4497,1519966179956.1802,-3746464194273.607,4257792408182.5933,-658055036701.0774,48908940930.69716,1000.0
1.2749999999999645e-13,1.434313757642303,0.44733867731642335,0.011726359213791789,2.264604302127996,1.3971727086894663,0.6832379406884355,0.03719525615991837,1.294131364820727,-2206246114332.1504,-1939033709762.9368,-547390562891.7454,1516907417773.2139,-3746869799722.066,4257351599968.0103,-656782489608.3997,48766896454.15164,1000.0
1.2759999999999645e-13,1.4340930827691092,0.4471448580101643,0.01167173052458232,2.2647558404703347,1.3967980019207182,0.6836636533708597,0.0371296415898197,1.294136234372868,-2207246968457.9834,-1937353815888.8403,-545179956341.34424,1513856864285.7644,-3747268219760.5684,4256905097991.9478,-655512693086.5059,48625271618.37564,1000.0
1.2769999999999644e-13,1.433872308058015,0.4469512065844299,0.01161732253968797,2.264907074168096,1.3964232556694045,0.6840893211179778,0.037064153863058294,1.2941410897831869,-2208242851529.761,-1935676104151.939,-542976451696.8369,1510814503772.8064,-3747659472209.7773,4256452917238.4043,-654245640394.071,48484065121.81467,1000.0
1.2779999999999644e-13,1.4336514340060236,0.4467577228210368,0.01156313455034809,2.265058004039133,1.3960484706507532,0.6845149433633497,0.03699879270504479,1.2941459310936179,-2209233777674.8345,-1934000570773.114,-540780035120.75226,1507780320507.3093,-3748043574887.786,4255995072694.025,-652981324808.2435,48343275667.335,1000.0
1.2789999999999643e-13,1.4334304611087652,0.44656440650216955,0.011509165849235921,2.2652086308996786,1.3956736475781673,0.6849405195420818,0.03693355784182774,1.2941507583459748,-2210219760984.713,-1932327211981.34,-538590692765.79297,1504754298756.463,-3748420545609.904,4255531579347.8574,-651719739624.5643,48202901962.20359,1000.0
1.2799999999999643e-13,1.4332093898605032,0.4463712574103794,0.011455415730461117,2.2653589555643485,1.3952987871632236,0.685366049090828,0.03686844900009087,1.294155571581953,-2211200815515.1787,-1930656024013.6587,-536408410775.071,1501736422781.9004,-3748790402188.4375,4255062452191.1196,-650460878156.8855,48062942718.06766,1000.0
1.2809999999999642e-13,1.4329882207541371,0.4461782753285836,0.01140188348957225,2.2655089788461353,1.3949238901156717,0.685791531447792,0.03680346590715045,1.294160370843129,-2212176955286.3945,-1928987003115.1594,-534233175282.34546,1498726676839.9253,-3749153162432.4697,4254587706216.955,-649204733737.2904,47923396650.93492,1000.0
1.2819999999999641e-13,1.4327669542812083,0.445985460040064,0.011348568423559333,2.265658701556408,1.394548957143433,0.6862169660527292,0.03673860829095257,1.2941651561709622,-2213148194283.0195,-1927320145538.9531,-532064972412.2618,1495725045181.7383,-3749508844147.646,4254107356420.198,-647951299716.0126,47784262481.15346,1000.0
1.282999999999964e-13,1.432545590931904,0.44579281132846615,0.01129546983085632,2.2658081245049098,1.394173988952599,0.6866423523469476,0.03667387588007043,1.2941699276067948,-2214114546454.3135,-1925655447546.1516,-529903788280.5903,1492731512053.666,-3749857465135.944,4253621417797.1245,-646700569461.3566,47645538933.39197,1000.0
1.283999999999964e-13,1.432324131195063,0.4456003289777983,0.011242587011343633,2.2659572484997565,1.393798986247431,0.6870676897733107,0.03660926840370168,1.2941746851918527,-2215076025714.2524,-1923992905405.8435,-527749608994.46906,1489746061697.3909,-3750199043195.458,4253129905345.2144,-645452536359.6162,47507224736.61989,1000.0
1.284999999999964e-13,1.4321025755581784,0.4454080127724302,0.01118991926635066,2.2661060743474333,1.3934239497303582,0.6874929777762381,0.03654478559166567,1.2941794289672464,-2216032645941.6406,-1922332515395.072,-525602420652.6448,1486768678350.1807,-3750533596120.173,4252632834062.9053,-644207193814.9958,47369318624.0877,1000.0
1.285999999999964e-13,1.4318809245074042,0.4452158624970921,0.011137465898658286,2.266254602852795,1.393048880101978,0.687918215801708,0.03648042717440084,1.2941841589739715,-2216984420980.216,-1920674273798.8108,-523462209345.7173,1483799346245.1226,-3750861141699.7354,4252130218949.3433,-642964535249.5305,47231819333.30745,1000.0
1.2869999999999639e-13,1.4316591785275583,0.4450238779368739,0.011085226212501392,2.266402834819061,1.392673778061053,0.6883434032972586,0.03641619288296193,1.2941888752529092,-2217931364638.764,-1919018176909.9438,-521328961156.38385,1480838049611.3557,-3751181697719.2324,4251622075004.1396,-641724554103.0063,47094725606.033104,1000.0
1.2879999999999638e-13,1.4314373381021281,0.44483205887722377,0.01103319951357137,2.266550771047816,1.3922986443045116,0.68876853971199,0.03635208244901736,1.2941935778448275,-2218873490691.23,-1917364221029.24,-519202662159.68494,1477884772674.305,-3751495281958.962,4251108417227.1187,-640487243832.8807,46958036188.24116,1000.0
1.2889999999999638e-13,1.4312154037132754,0.44464040510394726,0.010981385109018645,2.266698412339007,1.3919234795274458,0.689193624496566,0.03628809560484648,1.294198266790381,-2219810812876.83,-1915712402465.3323,-517083298423.25195,1474939499655.918,-3751801912194.2056,4250589260618.075,-639252597914.2034,46821749830.11131,1000.0
1.2899999999999637e-13,1.4309933758418396,0.4444489164032062,0.010929782307455175,2.266845759490941,1.3915482844231108,0.6896186571032152,0.03622423208333691,1.2942029421301129,-2220743344900.1553,-1914062717534.6936,-514970856007.55493,1472002214774.9019,-3752101606194.993,4250064620176.51,-638020609839.5376,46685865286.00722,1000.0
1.2909999999999637e-13,1.4307712549673437,0.4442575925615178,0.01087839041895698,2.2669928133002832,1.3911730596829237,0.6900436369857338,0.036160491617981835,1.294207603904454,-2221671100431.291,-1912415162561.617,-512865320966.15247,1469072902246.961,-3752394381725.8804,4249534510901.3896,-636791273118.8812,46550381314.45727,1000.0
1.2919999999999636e-13,1.4305490415679982,0.44406643336575347,0.010827208755066639,2.267139574562056,1.390797805996462,0.6904685635994865,0.036096873942877306,1.2942122521537252,-2222594093105.9224,-1910769733878.1904,-510766679345.942,1466151546285.037,-3752680256545.7085,4248998947790.889,-635564581279.5875,46415296678.13554,1000.0
1.2929999999999635e-13,1.4303267361207062,0.4438754386031376,0.010776236628795814,2.2672860440696345,1.3904225240514634,0.6908934364014083,0.03603337879271955,1.2942168869181367,-2223512336525.4473,-1909126427824.2744,-508674917187.4122,1463238131099.5493,-3752959248407.376,4248457945842.135,-634340527866.2874,46280610143.84281,1000.0
1.2939999999999635e-13,1.4301043391010675,0.4436846080612468,0.010725473354627759,2.267432222614748,1.3900472145338236,0.691318254850007,0.03597000590280227,1.2942215082377895,-2224425844257.0854,-1907485240747.482,-506590020524.8954,1460332640898.6362,-3753231375057.6016,4247911520050.949,-633119106440.8104,46146320482.487625,1000.0
1.2949999999999634e-13,1.4298818509833833,0.44349394152800886,0.010674918248519833,2.267578110987475,1.3896718781275967,0.6917430184053638,0.03590675500901395,1.2942261161526756,-2225334629833.991,-1905846169003.1543,-504511975386.8222,1457435059888.3994,-3753496654236.6904,4247359685411.5947,-631900310582.1069,46012426469.06742,1000.0
1.2959999999999634e-13,1.4296592722406616,0.4433034387917013,0.010624570627906017,2.2677237099762424,1.3892965155149923,0.6921677265291358,0.03584362584783515,1.2942307107026794,-2226238706755.3613,-1904209208954.3389,-502440767795.9766,1454545372273.146,-3753755103678.295,4246802456916.5156,-630684133886.1699,45878926882.64985,1000.0
1.2969999999999633e-13,1.4294366033446206,0.44311309964095075,0.01057442981169942,2.2678690203678245,1.3889211273763757,0.6925923786845578,0.03578061815633586,1.2942352919275772,-2227138088486.547,-1902574356971.7678,-500376383769.7527,1451663562255.6367,-3754006741109.177,4246239849556.0713,-629470569965.9575,45745820506.35411,1000.0
1.2979999999999633e-13,1.4292138447656946,0.4429229238647317,0.010524495120294798,2.2680140429473385,1.3885457143902669,0.6930169743364435,0.03571773167217272,1.2942398598670395,-2228032788459.166,-1900941609433.8347,-498318809320.41223,1448789614037.3296,-3754251584248.971,4245671878318.288,-628259612451.3145,45613106127.332306,1000.0
1.2989999999999632e-13,1.4289909969680104,0.4427329112536521,0.010474765869069343,2.2681587785041035,1.3881702772389777,0.6934415129450945,0.03565496613795993,1.2942444145593233,-2228922819936.4907,-1899310962737.613,-496268030142.9473,1445923511511.754,-3754489651124.6533,4245098558558.296,-627051255076.1694,45480782547.50895,1000.0
1.2999999999999632e-13,1.4287680603971857,0.44254306160307816,0.010425241352590939,2.2683032278458692,1.3877948166223115,0.6938659939515005,0.03559232131189078,1.2942489560380996,-2229808195686.3315,-1897682413325.617,-494224030855.20856,1443065237518.017,-3754720960836.0786,4244519906897.5405,-625845491890.2964,45348848609.6114,1000.0
1.300999999999963e-13,1.4285450355155773,0.44235337470410974,0.010375920890216255,2.268447391757728,1.3874193332180134,0.6942904168200708,0.03552979693706428,1.2942534843416178,-2230688928925.905,-1896055957608.3442,-492186797188.42346,1440214775992.5957,-3754945531349.2236,4243935938631.3354,-624642316647.1306,45217303121.6728,1000.0
1.301999999999963e-13,1.4283219227866197,0.4421638503475907,0.010326803805823891,2.2685912710203797,1.3870438276993493,0.6947147810196405,0.03546739275511698,1.2942579995086316,-2231565032901.9326,-1894431591998.7122,-490156315014.9914,1437372111014.3474,-3755163380475.63,4243346668879.6465,-623441723075.9651,45086144890.6495,1000.0
1.302999999999963e-13,1.428098722672433,0.4419744883247209,0.010277889424719282,2.2687348664129194,1.3866683007377933,0.6951390860205693,0.035405108508303994,1.2942625015777784,-2232436520826.5645,-1892809312917.2966,-488132570199.983,1434537226658.6313,-3755374526022.0254,4242752112762.89,-622243704923.4641,44955372727.53318,1000.0
1.303999999999963e-13,1.4278754356338281,0.4417852884270553,0.010229177073636464,2.268878178712835,1.3862927530030258,0.6955633312947429,0.03534294393949676,1.2942669905875788,-2233303405877.467,-1891189116792.3125,-486115548601.3598,1431710106997.516,-3755578985790.118,4242152285401.7124,-621048255953.5942,44824985447.333435,1000.0
1.304999999999963e-13,1.4276520621303106,0.44159625044650286,0.010180666080739833,2.269021208696008,1.3859171851629333,0.6959875163155738,0.035280898792180895,1.2942714665764379,-2234165701197.9316,-1889571000059.5913,-484105236070.1949,1428890736099.9905,-3755776777576.4062,4241547201916.7827,-619855369947.558,44694981869.06044,1000.0
1.3059999999999628e-13,1.427428602620084,0.4414073741753259,0.010132355775625913,2.26916395713671,1.385541597883609,0.696411640558002,0.03521897281045398,1.2942759295826456,-2235023419896.953,-1887954959162.5615,-482101618450.8944,1426079098032.1753,-3755967919171.9595,4240936877428.5615,-618665040703.7253,44565360815.70767,1000.0
1.3069999999999628e-13,1.427205057560055,0.441218659406139,0.010084245489325124,2.2693064248076045,1.3851659918293513,0.6968357034984966,0.03515716573902339,1.294280379644377,-2235876575049.343,-1886340990552.2275,-480104681581.41986,1423275176857.5337,-3756152428362.2314,4240321327057.0938,-617477262037.567,44436121114.23476,1000.0
1.3079999999999627e-13,1.426981427405837,0.4410301059319083,0.010036334554303538,2.2694486124797413,1.3847903676626634,0.6972597046150566,0.03509547732320405,1.2942848167996925,-2236725179695.8076,-1884729090687.1477,-478114411293.5119,1420478956637.0857,-3756330322926.843,4239700565921.7793,-616292027781.587,44307261595.550285,1000.0
1.3089999999999627e-13,1.4267577126117534,0.4408417135459503,0.009988622304464647,2.2695905209225593,1.3844147260442539,0.6976836433872118,0.0350339073089163,1.2942892410865399,-2237569246843.0557,-1883119256033.4172,-476130793412.9147,1417690421429.6233,-3756501620639.382,4239074609141.153,-615109331785.2556,44178781094.49481,1000.0
1.3099999999999626e-13,1.426533913630843,0.4406534820419313,0.009941108075151132,2.269732150903882,1.3840390676330347,0.6981075192960242,0.03497245544268369,1.294293652542753,-2238408789463.885,-1881511483064.6436,-474153813759.60144,1414909555291.9233,-3756666339267.195,4238443471832.666,-613929167914.9426,44050678449.82387,1000.0
1.3109999999999626e-13,1.4263100309148629,0.44046541121386606,0.00989379120314662,2.2698735031899195,1.3836633930861222,0.6985313318240884,0.034911121471630766,1.2942980512060533,-2239243820497.2803,-1879905768261.9277,-472183458148.0007,1412136342278.9646,-3756824496571.1797,4237807169112.4565,-612751530053.8502,43922952504.191055,1000.0
1.3119999999999625e-13,1.4260860649142935,0.44027750085611744,0.009846671026677446,2.270014578545263,1.383287703058836,0.6989550804555336,0.0348499051434809,1.2943024371140504,-2240074352848.5127,-1878302108113.8438,-470219712387.2238,1409370766444.1458,-3756976110305.5796,4237165716095.133,-611576412101.9469,43795602104.131226,1000.0
1.3129999999999624e-13,1.4258620160783413,0.44008975076339507,0.009799746885414434,2.270155377732887,1.3829119982046982,0.6993787646760233,0.034788806206554106,1.2943068103042419,-2240900399389.225,-1876700499116.4194,-468262562281.29376,1406612811839.5034,-3757121198217.767,4236519127893.536,-610403807975.9008,43668626100.04374,1000.0
1.3139999999999624e-13,1.4256378848549442,0.43990216073075455,0.00975301812047464,2.2702959015141473,1.382536279175434,0.6998023839727578,0.0347278244097648,1.294311170814015,-2241721972957.535,-1875100937773.1128,-466311993629.3739,1403862462515.9302,-3757259778048.0396,4235867419618.5254,-609233711609.0126,43542023346.17569,1000.0
1.3149999999999623e-13,1.4254136716907748,0.4397147305535966,0.009706484074423125,2.2704361506487776,1.3821605466209703,0.7002259378344742,0.034666959502619686,1.2943155186806459,-2242539086358.1265,-1873503420594.7935,-464367992225.99854,1401119702523.3953,-3757391867529.405,4235210606378.7397,-608066116951.151,43415792700.60543,1000.0
1.3159999999999623e-13,1.425189377031245,0.4395274600276662,0.00966014409127473,2.270576125894891,1.3817848011894358,0.7006494257514476,0.034606211235215484,1.294319853941301,-2243351752362.3447,-1871907944099.724,-462430543861.30444,1398384515911.1665,-3757517484387.369,4234548703280.376,-606901017968.685,43289933025.22588,1000.0
1.3169999999999622e-13,1.424965001320509,0.4393403489490515,0.009613997516495821,2.2707158280089774,1.38140904352716,0.7010728472154928,0.03454557935823681,1.2943241766330373,-2244159983708.292,-1870314504813.5376,-460499634321.263,1395656886728.0317,-3757636646339.723,4233881725426.9585,-605738408644.4194,43164443185.72822,1000.0
1.3179999999999622e-13,1.424740545001469,0.43915339711418316,0.009568043697006064,2.2708552577459016,1.3810332742786733,0.7014962017199644,0.034485063622953914,1.2943284867928033,-2244963793100.92,-1868723099269.2173,-458575249387.91284,1392936799022.5215,-3757749371096.33,4233209687919.1006,-604578282977.5275,43039322051.585266,1000.0
1.318999999999962e-13,1.424516008515777,0.4389666043198332,0.009522281981180191,2.2709944158589024,1.380657494086707,0.7019194887597584,0.03442466378122057,1.2943327844574386,-2245763193212.1284,-1867133724007.0774,-456657374839.59503,1390224236843.1338,-3757855676358.905,4232532605854.2856,-603420634983.4873,42914568496.03537,1000.0
1.319999999999962e-13,1.4242913923038414,0.4387799703631143,0.00947671171884976,2.2711333030995924,1.380281703592191,0.7023427078313131,0.034364379585471796,1.2943370696636751,-2246558196680.856,-1865546375574.743,-454745996451.18713,1387519184238.5586,-3757955579820.8047,4231850494326.6206,-602265458694.014,42790181396.06595,1000.0
1.320999999999962e-13,1.4240666968048288,0.43859349504147876,0.009431332261304916,2.2712719202179548,1.379905903434256,0.7027658584326102,0.034304210788721735,1.2943413424481378,-2247348816113.1772,-1863961050527.1292,-452841099994.33984,1384821625257.9043,-3758049099166.8057,4231163368426.6104,-601112748156.9968,42666159632.39743,1000.0
1.321999999999962e-13,1.4238419224566694,0.4384071781527176,0.009386142961296166,2.2714102679623442,1.379530094250231,0.7031889400631756,0.034244157144561437,1.2943456028473446,-2248135064082.398,-1862377745426.4214,-450942671237.7138,1382131543950.9246,-3758136252072.89,4230471243240.921,-599962497436.4319,42542502089.46708,1000.0
1.322999999999962e-13,1.4236170696960608,0.4382210194949599,0.009341143173036134,2.271548347079483,1.3791542766756435,0.7036119522240807,0.034184218407156644,1.294349850897707,-2248916953129.146,-1860796456842.056,-449050695947.21747,1379448924368.2454,-3758217056206.022,4229774133852.141,-598814700612.3584,42419207655.4129,1000.0
1.3239999999999618e-13,1.4233921389584714,0.43803501886667146,0.009296332252201325,2.271686158314462,1.3787784513442192,0.7040348944179435,0.03412439433124564,1.2943540866355312,-2249694495761.4697,-1859217181350.699,-447165159886.24585,1376773750561.5952,-3758291529223.9287,4229072055338.549,-597669351780.7931,42296275222.0577,1000.0
1.3249999999999618e-13,1.423167130678145,0.43784917606665413,0.009251709555933898,2.271823702410738,1.3784026188878817,0.7044577661489292,0.034064684672137024,1.294358310097018,-2250467704454.9336,-1857639915536.2263,-445286048815.9204,1374106006584.0337,-3758359688774.8853,4228365022773.8716,-596526445053.6656,42173703684.893135,1000.0
1.3259999999999617e-13,1.4229420452881052,0.4376634908940451,0.009207274442843418,2.271960980110133,1.3780267799367516,0.7048805669227517,0.03400508918570755,1.2943625213182637,-2251236591652.7075,-1856064655989.7058,-443413348495.3293,1371445676490.1821,-3758421552497.484,4227653051227.046,-595385974558.7539,42051491943.063866,1000.0
1.3269999999999617e-13,1.4227168832201584,0.4374779631483156,0.00916302627300863,2.272097992152833,1.3776509351191466,0.7053032962466742,0.03394560762839992,1.2943667203352602,-2252001169765.666,-1854491399309.3748,-441547044681.76953,1368792744336.457,-3758477138020.4165,4226936155761.9805,-594247934439.6199,41929638899.35181,1000.0
1.3279999999999616e-13,1.422491644904899,0.43729259262927034,0.009118964407979224,2.2722347392773847,1.3772750850615803,0.7057259536295108,0.033886239757220576,1.2943709071838967,-2252761451172.4814,-1852920142100.622,-439687123130.9892,1366147194181.3003,-3758526462962.2505,4226214351437.3135,-593112318855.5442,41808143460.16029,1000.0
1.3289999999999616e-13,1.4222663307717123,0.43710737913704634,0.009075088210777588,2.2723712222206984,1.3768992303887628,0.7061485385816271,0.03382698532973754,1.294375081899958,-2253517448219.717,-1851350880975.9678,-437833569597.4308,1363509010085.4146,-3758569544931.2026,4225487653306.17,-591979121981.4633,41687004535.49856,1000.0
1.3299999999999615e-13,1.4220409412487796,0.43692232247211227,0.009031397045900582,2.272507441718042,1.3765233717235996,0.706571050614941,0.033767844104078196,1.2943792445191276,-2254269173221.926,-1849783612555.043,-435986369834.4751,1360878176111.9966,-3758606401524.916,4224756076415.9224,-590848338007.9039,41566221038.96605,1000.0
1.3309999999999615e-13,1.421815476763081,0.43673742243526725,0.008987890279321302,2.2726433985030443,1.376147509687191,0.7069934892429246,0.033708815838927125,1.2943833950769863,-2255016638461.737,-1848218333464.57,-434145509594.68744,1358254676326.9724,-3758637050330.2275,4224019635807.9375,-589719961140.9205,41445791887.736984,1000.0
