t,H-Concentration,O-Concentration,OH-Concentration,H2-Concentration,H2O-Concentration,O2-Concentration,HO2-Concentration,H2O2-Concentration,H-Reaction_rate,O-Reaction_rate,OH-Reaction_rate,H2-Reaction_rate,H2O-Reaction_rate,O2-Reaction_rate,HO2-Reaction_rate,H2O2-Reaction_rate,T
4.000000000000001e-15,1.661672811579175,0.4183992721924605,0.21457616998607654,0.9818034322027871,0.0800720702575322,0.6434762302695755,1.351067247573277e-08,1.7172351323592388e-12,22253780709535.65,-16527906836320.705,-27576753317280.41,-3064387907402.085,5725874549333.986,19189393478631.906,-676877.6426448605,379.3010013233006,1500.0
4.100000000000001e-15,1.663828754862353,0.4168098574965143,0.21189887833917584,0.9814975777631413,0.08063859891331451,0.6453263191816958,1.3442046835246737e-08,1.754841927599982e-12,20880985163771.707,-15274925531215.303,-25987375779868.09,-3052864671755.8857,5606060327051.751,17828121186884.008,-695241.0289331547,372.8403901057984,1500.0
4.200000000000001e-15,1.6658520811921114,0.41534147737948096,0.20937515973129767,0.9811928276543396,0.08119354519631244,0.6470448954729623,1.3371700086276588e-08,1.7918043837063803e-12,19600234440776.64,-14106119087700.342,-24503889135018.867,-3042288361256.265,5494116063678.454,16557946790488.947,-711334.9845951484,366.41511690000726,1500.0
4.300000000000001e-15,1.6677516560691632,0.41398602249372135,0.20699481849050488,0.9808890908090289,0.0817376652593827,0.6486407335765177,1.3299849403152005e-08,1.8281262798461286e-12,18404650085133.207,-13015238639284.408,-23118302979951.625,-3032585360758.985,5389412170487.58,15372065449373.033,-725358.838666041,360.0302040276018,1500.0
4.400000000000001e-15,1.669535667466467,0.41273599877162587,0.204748446458217,0.9805862834147697,0.08227165300767676,0.6501219376526839,1.322669226897939e-08,1.8638118885718716e-12,17287964068991.76,-11996585801677.102,-21823344052395.875,-3023688644005.248,5291379004099.958,14264276162125.502,-737492.6813329351,353.690060720121,1500.0
4.500000000000001e-15,1.6712117022918132,0.41158445876216804,0.20262733259186358,0.9802843280822783,0.0827961478977784,0.6514960172197869,1.3152408963409203e-08,1.898865898453208e-12,16244444541831.201,-11044945896515.283,-20612368603891.152,-3015536987888.433,5199499392520.903,13228908301495.152,-747899.7828998517,347.39856832271613,1500.0
4.600000000000001e-15,1.6727868275697217,0.4105249288203771,0.20062336680832243,0.9799831529613897,0.08331174330907082,0.6527699674520161,1.3077165229097665e-08,1.9332933313462896e-12,15268822412078.955,-10155521687621.512,-19479276194366.324,-3008074211337.067,5113301480504.057,12260748957129.66,-756728.9324790465,341.15916844805093,1500.0
4.7000000000000014e-15,1.6742675799319644,0.40955141772518305,0.19872905402664642,0.9796826918660649,0.0838189846521052,0.6539502587949536,1.300111169830326e-08,1.967099558516367e-12,14356280322309.049,-9323924386700.898,-18418494989189.832,-3001248983890.276,5032356699053.187,11355032102198.785,-764114.9877331395,334.97485407591546,1500.0
4.8000000000000015e-15,1.6756600424784072,0.40865834777979126,0.19693742306266984,0.9793828834354514,0.08431837732981502,0.655042912987475,1.2924386425061782e-08,2.000290222934272e-12,13502387441454.86,-8546114612337.876,-17424905548108.033,-2995014160552.0024,4956273598640.196,10507374050754.918,-770180.9090721122,328.84825052415397,1500.0
4.9000000000000015e-15,1.6769698812521963,0.4078405218138382,0.1952419839874141,0.9790836707397461,0.08481039021485633,0.6560535391427966,1.2847116000767508e-08,2.0328712045964608e-12,12703062732907.9,-7818369422288.726,-16493797364889.15,-2989326381825.252,4884694085012.576,9713737125798.832,-775038.9638262092,322.78165352284344,1500.0
5.0000000000000016e-15,1.6782023551377212,0.4070931138296662,0.1936367173429182,0.9787850011790603,0.08529545619384572,0.6569873435453042,1.2769415742719336e-08,2.06484861386905e-12,11954557022532.72,-7137266566361.146,-15620847016647.143,-2984145848193.279,4817291234329.405,8970411952814.05,-778791.3855159944,316.77703920300155,1500.0
5.100000000000002e-15,1.6793623740149737,0.40641161677477056,0.19211600539904578,0.978486825851033,0.08577397809416384,0.6578491871725219,1.2691391583968131e-08,2.0962287332152354e-12,11253405786944.863,-6499641637424.9375,-14802063183264.555,-2979435841815.154,4753764930430.072,8273970726350.692,-781531.8190556546,310.83612294302765,1500.0
5.200000000000002e-15,1.6804545137604097,0.40579182874388015,0.19067461506589078,0.9781890993912519,0.08624632988689909,0.6586436005363973,1.2613140464518837e-08,2.1270180051889117e-12,10596410950432.402,-5902571878762.194,-14033764849996.303,-2975162513256.2686,4693839854406.23,7621249220217.117,-783345.9453513003,304.9603736992084,1500.0
5.300000000000002e-15,1.6814830341045859,0.40522983665529533,0.1893076773500143,0.977891779782346,0.0867128582208197,0.659374801350027,1.253475082687576e-08,2.157223017210433e-12,9980621954641.047,-5343359251610.995,-13312558811675.514,-2971294666369.7183,4637263486743.858,7009328072284.285,-784312.1106411291,299.15103080145803,1500.0
5.400000000000002e-15,1.6824519214938995,0.40472197761075857,0.18801063697647266,0.9775948278904891,0.0871738866439843,0.6600467369259011,1.2456303965922382e-08,2.1868504593060436e-12,9403302081508.186,-4819499814238.3125,-12635300566655.93,-2967803416653.7627,4583803051185.394,6435499449063.3545,-784502.3381295936,293.4091449763393,1500.0
5.500000000000002e-15,1.6833648949770608,0.4042648333266758,0.18677924598890222,0.9772982074044295,0.08762971592143441,0.6606630900014034,1.2377874135277494e-08,2.215907121462516e-12,8861919035810.195,-4328675440225.9565,-11999082868308.758,-2964662071038.555,4533244378991.4375,5897257748466.574,-783982.670748379,287.7355829563872,1500.0
